config,science,cost
100000000000000010000000000000000000000000000000000000000000,0.021025948837500003,681.8396383088435
100000000000000000000000000000000000000100000000000000000000,0.06752852205557114,871.6953234129761
100000000000000000000000000000000000010000000000000000000000,0.05321386701250001,595.9295212967081
100000000000000000000000000000000000000000000000000000000100,0.024711898362620447,1297.406035004916
100000000000000000000000000000000000000000000000000000001000,0.023618580000000004,1114.9261157624512
100000000000000000000000000000000000000000000100000000000000,0.024801556787890828,1225.7923740100541
100000000100000000000000000000000000000000000000000000000000,0.006518725510693511,1490.7036366637658
100000000000000000000000000100000000000000000000000000000000,0.021025948837500003,871.6747776074733
100000000000000000000000000001000000000000000000000000000000,0.07860407696249999,802.7699032585551
100000001000000000000000000000000000000000000000000000000000,0.025025137500000003,1042.4627814326127
100000000000000000000000000000000000000001000000000000000000,0.07860407696249999,802.8223926011085
100000000000000000010000000000000000000000000000000000000000,0.021025948837500003,699.5364325560265
100000000000000100000000000000000000000000000000000000000000,0.021025948837500003,879.3706971066101
100000000000000000000000000000001000000000000000000000000000,0.023618580000000004,1100.5419373521154
100000000000000000000000000000000010000000000000000000000000,0.0360113765375,1029.62181505575
100000000000000000000000000000001000000001000000000000000000,0.08119670812499999,1471.8079698192926
100000000000000000000000000000000100000001000000000000000000,0.07860407696249999,1596.9231338169695
100000000000000000000000000000010000000001000000000000000000,0.07860407696249999,1061.4932068314688
100001000000000000000000000000000000000001000000000000000000,0.08119916446249999,1050.582127487843
100000000000000000000000000100000000000001000000000000000000,0.07860407696249999,1242.795438068136
100000000000000000000001000000000000000001000000000000000000,0.09747826663960728,1805.1502849588876
100010000000000000000000000000000000000001000000000000000000,0.07974072071249999,980.0876975709488
100000000000000000001000000000000000000001000000000000000000,0.08119670812499999,1480.8426837958084
100000000000000000010000000000000000000001000000000000000000,0.07860407696249999,1070.6736625921155
100000000000000000000000001000000000000001000000000000000000,0.07860407696249999,1443.916558298889
100000000000000000000000000000000000000001000000000010000000,0.07917239883749999,1056.5426394493707
100000000000000001000000000000000000000001000000000000000000,0.0801765769625,1137.4064397646237
100000000000000000000000000000000000000001000000000000000001,0.10271033469822173,1812.1269392831252
100000000000010000000001000000000000000001000000000000000000,0.09715165771114548,1924.9577614657458
100000000000000100000001000000000000000001000000000000000000,0.08469259466986108,2065.843164254377
100000000000000000000001000000000000000001000000000000000010,0.09747826663960728,2435.155273328165
100000000000000000100001000000000000000001000000000000000000,0.09318215742258938,2109.936006912202
100000000000000000000001000000000000000001000000000010000000,0.09804658851460728,2058.8705318071493
100000000000000000000011000000000000000001000000000000000000,0.09103410281408043,2778.8169563426263
100000000000000000000001000000000000000001000000000000000100,0.10116421616472772,2670.9999598298723
100000000000000000000001000000010000000001000000000000000000,0.09747826663960728,2063.8210991892474
100000001000000000000001000000000000000001000000000000000000,0.10147745530210728,2416.0567062575687
100000000000000000000001000000000000000101000000000000000000,0.0971841905854924,2348.3831852932344
100000000000000000000001000000000000010001000000000000000000,0.1301698473146073,1863.4695844122568
100000000000000000000000100000000000000001000000000000000000,0.07991974053749999,1177.9136310412187
100000000000000000000000000000000000000001000000000000001000,0.08119670812499999,1486.1921482296286
100000000000000000000000000000000000000001000000000000000100,0.08229002648762045,1668.6720674720934
100000000000000000000000000010000000000001000000000000000000,0.07860407696249999,1014.2000073399357
100000000000000000001001000000000000000001000000000000000000,0.09509415901634326,2870.8679947146697
100000000000000000000001000000001000010001000000000000000000,0.13197465597710728,2532.455161630441
100000000000000001000001000000000000010001000000000000000000,0.12857889298573474,2329.509097924269
100000000000000000000001000000000000010001000001000000000000,0.08861454898957906,2945.172291738349
100000000000000000000001100000000000010001000000000000000000,0.13069768838960727,2238.560822852366
100000000000000000000001000000000000010001000000000010000000,0.1307381691896073,2117.189831260519
100000000000000000000001000000000000010001100000000000000000,0.1567746210646073,2009.6728807516386
101000000000000000000001000000000000010001000000000000000000,0.1305789914722708,2718.328503880119
100000000000000000000001000000000000010001000000010000000000,0.1349772303896073,2030.7760107065128
100000000000000000000001000000000000010001010000000000000000,0.15763554798960727,2018.1134485405216
100000001000000000000001000000000000010001000000000000000000,0.13416903597710728,2474.376005710938
100000000000001000000001000000000000010001000000000000000000,0.12005671570920134,2356.3539974413297
100000000000000000000101000000000000010001000000000000000000,0.11451575770630182,2555.824588801965
100000000000000000000000000000000000010001000000000000000000,0.1112956576375,861.1416920544777
100000000000000000000000000000000000010001000010000000000000,0.11839223188010765,2120.975960155993
100000000000000000000000000000100000010001000000000000000000,0.1112956576375,1111.9411835632561
100000000000000000000000000000000000010001000000000000010000,0.13540940946250002,1129.8467031146995
100000000000001000000000000000000000010001000000000000000000,0.1112956576375,1528.0120682995334
100000000000000000000000000010000000010001000000000000000000,0.1112956576375,1072.519306793305
100000000000000000000000000000000000010001000001000000000000,0.07813455966450325,2040.573402483992
000000000000000000000000000000000000010001000000000000000000,0.08805787007725001,429.5853319205469
100010000000000000000000000000000000010001000000000000000000,0.1124323013875,1038.406997024318
100000000000010000000000000000000000010001000000000000000000,0.1112956576375,1028.1805395757167
100000001000000000000000000000000000010001000000000000010000,0.138643946875,1740.7531244133813
100000000000000001000000000000000000010001000000000000010000,0.1375008344625,1464.5509587523986
100000000000000000000001000000000000010001000000000000010000,0.15428359913960726,2132.174595472479
100000000000000000000000000000000000010001000001000000010000,0.10224831148950324,2309.278413544213
100000000000000000000000100000000000010001000000000000010000,0.1359372505375,1504.9379415548096
100000000000000000000000000000000000010000000000000000010000,0.0773276188375,864.6845434339874
100000000100000000000000000000000000010001000000000000010000,0.12152356321391206,2188.9939796445346
100000000000000000000000000000001000010001000000000000010000,0.136449566875,1798.8322803328836
100000000000000000000001000000001000010001000000000000010000,0.15532375655210728,2801.1601726906624
100000000000000000000001100000000000010001000000000000010000,0.15481144021460727,2507.2658339125883
100000000000100000000001000000000000010001000000000000010000,0.1543888720949006,2768.183498910181
100000000000000000000011000000000000010001000000000000010000,0.14983751098908046,3105.8412668562178
100000000000000000000001000000000000010001000001000000010000,0.11272830081457905,3213.8773027985712
100000000010000000000001000000000000010001000000000000010000,0.15628167481460725,2692.653817857757
100000010000000000000001000000000000010001000000000000010000,0.15926387731460728,2309.139109035996
100000000000000000000001001000000000010001000000000000010000,0.15428359913960726,2773.2687611702577
100000000000000000000001010000000000010001000000000000010000,0.15428359913960726,2296.4629420408114
100000000000000100000001000000000000010001000000000000010000,0.14149792716986107,2392.8674747679693
000000000000000000000000000000000000010001000000000000010000,0.115148111875,698.2903429807687
000000000000000000000000000000000000010001010000000000000000,0.118500060725,584.2291960488124
000000000000000000000000000000000010010001000000000000000000,0.1026887139,1027.650786842366
000000000000000000001000000000000000010001000000000000000000,0.09190429757725001,1107.6056231152463
000000000000000000000000000001000000010001000000000000000000,0.09014929507725,800.7988750451709
000000000000000000000000001000000000010001000000000000000000,0.08805787007725001,1070.6794976183266
000000000000000000000000000000000000010001000000100000000000,0.12170190763750002,861.1416920544777
000010000000000000000000000000000000010001000000000000000000,0.08919451382725001,683.3055787688093
000000000000000000000000000000000000010001000010000000000000,0.09557288393736076,1689.4196000220625
000000000000000000000000000000000010010001010000000000000000,0.13145759072500002,1182.2946509706312
000000000000000000000000000001000000010001010000000000000000,0.12059148572500003,955.4427391734364
000000000000000000000000000000000000000001010000000000000000,0.087524691975,521.1415378661596
000000000000000000000000000000000000010001010000000100000000,0.154216250651669,1032.6375594144024
000000000000000000000000000000000000010001010000000001000000,0.12701364510000002,921.1411128228696
100000000000000000000000000000000000010001010000000000000000,0.13876135831250005,1015.7855561827432
100000010000000000000000000000000000010001000000000000000000,0.1383916119625,1038.1062056179956
100000010000000000000000000000000000010001000000000000010000,0.1403896876375,1306.8112166782175
100000010000000000000000000000000000010001000000000001010000,0.1489032720125,1546.7419397977728
100000010000000000000001000100000000010001000000000000010000,0.15926387731460728,2749.1121545030232
100000010000000010000001000000000000010001000000000000010000,0.15639980450326202,2618.215789756899
100000110000000000000001000000000000010001000000000000010000,0.18197817731460725,2485.076839068545
110000010000000000000001000000000000010001000000000000010000,0.16542513356460725,2375.5573652270955
100000110000000000000101000000000000010001000000000000010000,0.16632408770630186,3177.431843458255
100000110000000000000001000000000000010001100000000000010000,0.18431617731460725,2631.280135407927
100000110000000000000001000000000000010001010000000000010000,0.18530030413960724,2639.7207031968105
100000110000000000001001000000000000010001000000000000010000,0.17848181481923608,3550.794548824328
100000110000000000010001000000000000010001000000000000010000,0.17668628119298255,2810.0608476766283
100000110000000000000001000000000000010001000000000000011000,0.18301833472710727,3090.9729291650897
000000110000000000000001000000000000010001000000000000010000,0.1651586103894741,2144.342884993301
000000110000000000000001000001000000010001000000000000010000,0.17099126784881688,2515.556428117925
010000110000000000000001000000000000010001000000000000010000,0.1713198666394741,2208.3405935620417
000000110000000000000000000000000000010001000000000000010000,0.13986048755,1142.0149926355225
000000110000000000000001000000000000010101000000000000010000,0.14108134998321806,2736.819171641536
100000110000000000000001000000000000010011000000000000010000,0.20031215802398228,2592.044022645114
100000110000100000000001000000000000010001000000000000010000,0.18208345026990055,3121.085742506247
100000100000000000000000000000000000010001000000000000010000,0.1611059119625,1290.6311592553575
100000100000000000000001000000000000010001000000000000010000,0.17998010163960726,2292.959051613136
100000100000000000000001010000000000010001000000000000010000,0.17998010163960726,2457.247398181469
100000100000000000000001000000000100010001000000000000010000,0.17998010163960726,3087.059792828997
100000110000000000000001000000000000010001000000000000000000,0.17998010163960726,2216.371828008323
100100110000000000000001000000000000010001000000000000010000,0.1736226497100843,3378.385365938916
100000110000000000000001000000000000010000000000000000010000,0.13285540386618,2219.7874925524925
100000110000000000000000000000000000010001000000000000010000,0.1631039876375,1482.7489467107664
100000010000000000000001000000000000010011000000000000010000,0.17759785802398226,2416.106292612565
100000110000000000000001001000000000010011000000000000010000,0.20031215802398228,3233.138188342895
100000110000000001000001000000000000010011000000000000010000,0.19872120369510984,3058.245509905252
100000110000000000000001000000000000010011010000000000010000,0.1891870569682641,3328.7509758615142
100000110000001100000001000000000000010011000000000000010000,0.18573143510527745,3328.0731969538883
100000110000001100000001000000000000010111000000000000010000,0.1460934385696061,4015.0306721266097
100000110000001100000001000000000000010011000100000000010000,0.10489775197373273,4362.219119199703
100000110000001100000001000000000000010011000100000000010010,0.1071078595779862,5576.912762575177
100100110000001100000001000000000000010011000100000000010010,0.09937668751034544,6470.221289445548
100000110100001100000001000000000000010011000100000000010010,0.0678254595852387,6918.716083564294
100000110100001100000001000000000010010011000100000000010010,0.0838734951302821,7460.993042953447
100000110100001100000001000000000011010011000100000000010010,0.09344707962152872,8830.616690969555
100000110100001000000001000000000000010011000100000000010010,0.07592260177084978,6675.571322284594
100000110000001000000001000000000000010011000100000000010010,0.1140947188701552,5333.768001295476
100000110000001000000001000000000000010011000100000000010000,0.11188461126590177,4119.074357920002
100000110000001000000001000000000000010011000000000000010000,0.19019902641857636,3084.9284356741878
100000110000001000000001000000000000010011000000000000010100,0.194543563067048,3999.7235588812628
100000110000001010000001000000000000010011000000000000010000,0.18926674489613204,3378.4580159724987
100000110010001000000001000000000000010011000000000000010000,0.17381099005483713,4736.0822501463845
100000110010001000000001000000000100010011000000000000010000,0.17381099005483713,5530.182991362246
100000110010001000000001000000000110010011000000000000010000,0.18314213832612108,6342.234107907121
100000110010001000000001000000000111010011000000000000010000,0.18925486751766926,7045.131775652359
100000000010001000000001000000000111010011000000000000010000,0.18600320926012454,5601.554939969375
100000000010011000000001000000000111010011000000000000010000,0.18587844786190136,5720.85116684897
100000000010001000000000000000000111010011000000000000010000,0.17395867687888106,4868.765498823646
100000000010001000000001000000000110010011000000000000010000,0.17989048006857636,4898.657272224138
100000000011001000000001000000000110010011000000000000010000,0.16353946943839076,6563.487306534973
100000000010001000000001000000000110010011000000000000010001,0.1803223650538708,5966.952119241573
100000000010001000000001000000000110010011000000000000110001,0.18277401228970147,6278.641037974478
100000000010001000000001000001000110010011000000000000110001,0.1892479718053715,6734.169007425174
110000000010001000000001000001000110010011000000000000110001,0.19307122805537152,6802.4941516734825
110000000010001000000001000000000110010011000000000000110001,0.18659726853970146,6346.966182222792
110000000010001000000001000000000100010011000000000000110001,0.17219343921470148,5534.915065677915
110000000010001000000001000000000000010011000000000000110001,0.17219343921470148,4740.814324462053
110000000010001000000001000000000000010011000000000000010001,0.16974179197887082,4429.125405729149
110000000010001000000001000100000000010011000000000000010001,0.16974179197887082,4869.098451196176
110000000010001000000001000000000000010111000000000000010001,0.1291301428929742,5116.08288090187
110000000010001000000001000000000000010011000000000100010001,0.16943636856222186,4694.702466132744
110010000010001000000001000000000000010011000000000100010001,0.1988821566528468,4896.994611852351
110010000010001000000001000000000000010011000000000000010001,0.19918758006949586,4631.417551448756
100010000010001000000001000000000000010011000000000000010001,0.1953643238194958,4561.572033951114
100010000000001000000001000000000000010011000000000000010001,0.19336624814449585,3977.5863440653984
100010010000001000000001000000000000010011000000000000010001,0.2122344480572862,4174.076565974863
100010110000001000000001000000000000010011000000000000010001,0.21563717678764568,5132.031190539996
100000110000001000000001000000000000010011000000000000010001,0.20451883314166125,4153.223282691624
100000110000000000000001000000000000010011000000000000010001,0.2093858499174811,3660.338869662552
100000110000000000000001000000000000011011000000000000010000,0.1712236387920051,3464.17082504094
100000110000000000000001000000000000010011000000000000000000,0.19831408234898226,2323.3390115848924
100000111000000000000001000000000000010011000000000000010000,0.18955677072276125,4331.283796177547
100000110000000000000001000000000000010011000000000010010000,0.20934232762710725,2768.9266266340287
100000110000000000000001000000100000010011000000000000010000,0.20031215802398228,2842.843514153893
100000110000000000000101000000000000010011000000000000010000,0.18465806841567686,3284.399027034823
100000100000000000000001000000000000010011000000000010010000,0.20734425195210726,2576.8088391786205
100000110000000000000001000000000000010011100000000010010000,0.2070444851306917,3489.1974688705523
100000110000000000000001000000000000110011000000000010010000,0.20987016870210728,3057.5426115989867
100000110000000000000001010000000000010011000000000010010000,0.20934232762710725,2933.214973202362
100000110000000000000001000000000000000011000000000010010000,0.17921716955210726,2710.041134580465
101000110000000000000001000000000000010011000000000010010000,0.19351598087429367,3900.878057147641
100000110000010000000001000000000000010011000000000010010000,0.2090157186986455,2888.7341031408882
000000110000000000000001000000000000010011000000000010010000,0.1925227607019741,2428.192672558785
100000110000000000000001000000000000010111000000000010010000,0.1701704120923564,3455.8841018067506
100000110000000000000001000000000001010011000000000010010000,0.21802495769736369,3686.701135879068
100010110000000000000001000000000000010011000000000010010000,0.21636062778563053,3747.734534482401
100010110000000000010001000000000000010011000000000010010000,0.21106873166400586,4072.718543090485
100010110000001000000001000000000000010011000000000010010000,0.2062474961802246,4240.618947511474
100010110000001000000001000000000000010011000000000000010000,0.2062474961802246,4063.7363435225593
100010110000001001000001000000000000010011000000000000010001,0.21772860178764564,5574.185272480912
100010110000001000000001000000000000010011000000000100010001,0.21960727445315764,5397.608250943591
100010110000000000000001000000000000010011000000000000010001,0.2205041935634655,4639.146777510923
100010110000000000000001000000000001010011000000000000010001,0.22526308058493744,5556.921286755962
100010110000000000000001000000000000010011000000000000010000,0.21636062778563053,3570.8519304934857
100010110000000000000001000000000001010011000000000000010000,0.22504325785588694,4488.626439738525
100010010000000000000001000000000001010011000000000000010000,0.21671040300986366,3530.6718151733917
100010110000000000000001000000000001010011000000000001010000,0.2328920772972725,4728.719136606205
100010110010000000000001000000000001010011000000000000010000,0.19848045587070007,5534.789642168582
100010110000000000000001000000000001010011000000000000011000,0.2261664264694961,5094.522529835071
100010110100000000000001000000000001010011000000000001010000,0.19302083249121105,5434.733518699065
100010110000000000000001000000000001110011000000000001010000,0.23718608923002896,5017.6422395248555
100010110010000000000001000000000001010011000000000001010000,0.2063292753120856,5774.882339036261
100010110000000000000001000000000011110011000000000001010000,0.2426958603255629,5918.189069349865
100010110000000000000001000000000001110011000000000001110000,0.2301597038298878,5773.786612260199
100010110000000000010001000000000011110011000000000001010000,0.2371091743207535,6243.17307795795
100010110000000000000001000000000011110011000000000000010000,0.23484704088417735,5677.789254528492
000010110000000000000001000000000011110011000000000001010000,0.2407543457885281,5294.331228480305
000010110000000000000000000000000011110011000000000001010000,0.2295519342398676,4388.7427216069045
000010110000000000000001000000000010110011000000000001010000,0.23599737333208046,4074.075344332077
000010110000000000000001000000000010110010000000000001010000,0.2318145233320804,3835.842442477813
000010110000000000000001000000000010100010000000000001010000,0.2031771545820804,3776.409759391291
000010110000000000000001000000000010100011000000000001010000,0.20736000458208045,4014.8316076431565
000010110000000000000001000000000010100001000000000001010000,0.16846814333458876,3885.1521608563735
000010110000000000000001000000000010100001000000000011010000,0.17858448411317132,4648.770051407631
000010010000000000000001000000000010100001000000000001010000,0.14904740046533554,3228.2286581750172
000010010000000000100001000000000010100001000000000001010000,0.1453355388481963,3533.014380128332
000010010000000000000001000000100010100001000000000001010000,0.14837319695417053,4006.6062166433894
000010010000000000000001000000000010100001100000000001010000,0.17474390296533554,3385.571949994129
000010010000000000000001000000000010100001000000000001110000,0.16480821626356562,3984.373030910359
000000010000000000000001000000000010100001000000000001010000,0.14692662989033556,3051.3460541861023
000000010000000000000001000000000010100001000001000001010000,0.14075068933209064,4312.425086522364
000000010000000000000001000000000010100001000000000001000000,0.14692662989033556,2879.3907341386857
000000010000000000000001000100000010100001000000000001000000,0.14099401321030022,3625.02512288146
000000010000000000000001010000000010100001000000000001000000,0.14692662989033556,2952.9524832955767
000000010000000000000001000000000010100000000000000001000000,0.1417364548903356,2647.7507715027677
000000010000000000000001010000000010100000000000000001000000,0.1417364548903356,2721.312520659657
000000010000000000000001000000000010100000000000000101000000,0.13595821218971055,3202.3148413428444
000000010000000000000001000010000010100001000000000001000000,0.14692662989033556,3007.2327636547498
000000010000000000000001000000000010100001001000000001000000,0.15016116730283555,3466.9790779847062
000000010000000000000001000000000010100001000000000001000100,0.1451782632044265,3864.008111184729
000000010001000000000001000000000010100001000000000001000000,0.14048233387352993,3947.685581156124
100000010000000000000001000000000010000001000000000001000000,0.14786365739033558,2916.740459102401
100000010000000000000001000000000010100001000000000001000000,0.15043667346533554,3182.096917293073
100000110000000000000001000000000010100001000000000001000000,0.17315097346533556,3358.034647325621
100000110000000000000001000000000011100001000000000001000000,0.17663204714589922,4578.290531473851
100000110000000000000001000000000011100011000000000001000000,0.19522797778115825,4708.114151563623
100000110000000000000001000000000011110011000000000001000000,0.22386534653115825,4767.425841454078
100000110000000000000001000000000011110011000000000001010000,0.22386534653115825,4939.381161501495
100000110000000000000001000000000011110011000010000001010000,0.21736176544489388,6476.083734310376
100000110010000000000001000000000011110011000000000001010000,0.22022794158127398,6490.131321740199
100000110000000000000001000000000011110011000100000001010000,0.19027128574968397,6177.544748721484
100000110000000000000001000000000011110011000000000001011000,0.22144878696662929,6462.474519707217
100000110000000000000000000000000011110011000000000001010000,0.21266293498249766,4033.7926546280933
100000110000000000000001000000000011010011000000000001010000,0.22333750545615827,4650.458058582844
100000110000000000000001000000000010110011000000000001010000,0.21910837407471054,3719.1252773532647
100000110000000000000001000000000011110011000000000001010001,0.2216336316359373,6226.28019004154
100000010000000000000001000000000011110011000000000001010000,0.20115104653115826,4763.443431468946
100000110000000100000001000000000011110011000000000001010000,0.21621517523317,5200.074040796986
100000110000000000000101000000000011110011000000000001010000,0.21621517523317,5631.736165891205
100010110000000000000001000000000011100011000000000001010000,0.21405849157556292,5858.877379459411
100010110000000000000001000000000000110011000000000001010000,0.2279635603691153,4099.867730279818
100000110000000000000001000000000000110011000000000001010000,0.20814891974971056,3121.0598224314467
100010110000000000000001000000000010110011000000000001010000,0.2379388878691153,4697.933185201637
100000110000000010000001000000000011110011000000000001010000,0.22084172794074164,5248.457842222399
100000110000000000000001000000000011110011001000000001010000,0.2242315927958292,6597.357022833121
100000100000000000000001000000000011110011000000000001010000,0.22386534653115825,4747.263374046086
100000100000000000000000000000000011110011000000000001010000,0.21266293498249766,3841.674867172685
100000100000000000000001000000000000110011000000000001010000,0.20615084407471054,2928.9420349760376
100000100000000000000001000000100011110011000000000001010000,0.2235356636708712,5015.358274104309
100000100000000000000001000000000011110011000000000000010000,0.2160165270897727,4506.863559224712
100000100000000000000001000000000011110111000000000001010000,0.21455562786397128,5624.526788539878
100000100000000000000001000001000011110011000000000001010000,0.2276443305760989,5159.292206660076
100000100000000000000001000000000000110011000000000000000000,0.1762806453489823,2419.837209094442
100000100000000000000001000000000000100011000000000000000000,0.14564520092398228,2360.578859298877
100000100000000000000001000000000000100001000000000000000000,0.12731122021460728,2230.8685069924895
100000100000000000000001000000000000000000000000000000000000,0.07766060569118,1594.6687086323673
000000000000000000000001000000000000000000000011000000000000,0.046341396278301125,2821.198604570046
100000000000000000000001000000000000000000000011000000000000,0.06349520950520235,3252.754964703977
100000000000000000000001000000000011000000000000000000000000,0.06349520950520235,3252.2055915617584
100000000000000000000001000000000011110011000000000000000000,0.16493037398888866,4077.374092023832
100000000000000000000001000000000011110011000000010000110000,0.2191955808397727,4585.096450247328
100000000000010000000000000000000000000000000000000000000000,0.0368039,528.0350401958026
100000000000010000000000001000000000000000000000000000000000,0.03756855125,1205.949328866117
100000000000010000000000001000000000000100000000000000000000,0.03756855125,2000.0500700819782
100000000000010000000000001000000000000100000000000010000000,0.054522232600000005,2598.267363304333
100001000000010000000000001000000000000100000000000010000000,0.08370886243694965,3655.461577146784
100001000000010000100000001000000000000100000000000010000000,0.10043577233552498,3995.277439784011
100001000000010000100000001000010000000100001000000010000100,0.11736027387322262,5238.1515503113815
100001000010010000100000001000010000000100001000000010000100,0.11512730988806252,5557.991653082647
100001000010010000100001001000010000000100001000000010000100,0.1634514394081263,5851.736026384053
100000000000010000000000001000000000000000000000000000000001,0.09514667937500003,1577.2153613332944
100001000000010000100000001000010000000100000000000010000000,0.10043577233552498,4060.6203564942607
000000000010000000010000000000100000000001000000010010100000,0.0992723439247124,3768.2712534833136
100000000000000010100000000000000000000000000100001000000010,0.056610962534375024,2486.906296926637
000010000000000010100010000000000000000000000100001000000010,0.08536982765000001,3058.4590311549987
000101000000000001000010000000000010010001001000000011010000,0.062151853913217314,6857.193075102145
000000000000001000000010000000011000000000000000100000000100,0.05005577979608944,2387.678251442293
000101000001000000000000001000000000000100000000001000000001,0.07305150567508177,4515.960231327171
010001000000001000000000000000000000000000100000010010110000,0.11289587852785275,4508.043474161294
000000100010000100000000000100000010000000000000101000110000,0.09961119830808796,3793.983199763059
000000010000000000000000000000100000000000000000000011010000,0.06877024324359005,2617.136096864489
000000000010000100000000000000000000000000011000000000000010,0.02939704914558794,2091.143780208481
000000000000000000000000000001000000000000000001000000000000,0.08287625096447404,1373.5414354824024
000001010000000000000000000100000010000000000000101000110000,0.12297623179073948,3485.982381999155
000010110000010010000000000000000000010000000000000011011001,0.13408392247801235,5612.572035925418
000000000010000100000000000100000010100000000000101000110000,0.08841712580808793,3726.266704782409
000000001000000010100000000000000000000000000100000011010000,0.09142777470756236,4023.5062107758704
000000000010000000010010000000011000000000000000000000000100,0.07571086330244614,1808.7669538088608
000001010000000000000000000100000010000000000000101000110010,0.12989362147860772,4662.641617809178
000010000000000010100010100000000000000000000100001000000010,0.08536982765000001,3316.9644036510804
000000000010000000010010000000011000000000000000000000001000,0.06932044563596185,2009.9304783570212
000000010000010010000000000000000000010000000000000001011001,0.08470144608898666,3934.160104909211
000001010000000000100010000000000100000000000100001000000010,0.11388039663725702,3422.2288615543284
000101000001000010000000001000000010000000000000101000110000,0.10308997048137647,4826.059581638453
000000000010000100000000000100000010100000100000101000110000,0.0892049483080879,4041.8292259644786
001001010000000000000000000000000000000000000000000000000000,0.043010313469270416,2210.6957352558034
000000100010000000000000000000000000000000000000000000001010,0.08081566560981879,1438.4187049081231
000001000100000000000001101001011000000001000000010010100000,0.15308078207308684,7513.1850389353085
000010000000000010100010000000001000000000000100001000000010,0.08536982765000001,3725.3294074000537
000001000100000000000001001001011000000001010000010010100000,0.15266577718460772,7293.243012032557
000001010000000010100010000000100000000001000000010010100000,0.12473624593132016,5469.7395734842385
000110000001101000100000000000000000000000000000000001001010,0.09806594427788352,5208.009515912252
000000010000000000100000000000000000000000000100000000000010,0.051786712671874964,1250.6400278235128
000000000000000000000000000001000000000000100010001000000011,0.1189085410114823,2588.592367453679
000000000010000000010000000010100010000000000000000000111001,0.10602682792948948,3321.168871297918
000001010000000000001000000100000010000000000000000000001000,0.1064140716874662,3589.8403722802445
000000000000000000000000000001000000000000000000100000001010,0.07499169281539986,2096.2984111734595
101000010001000000000000000010101001101000000000000000001010,0.14950216154614934,6522.020939359925
000000010000000000100100000000000001101000000000000000001010,0.16227389014533222,3233.4278506916685
101000000010000000010010000000011000000000000000000000000100,0.10342614230578362,3432.482273241221
000001000000100000000000000000000000001000000000000000000000,0.059698424243346815,1937.5141505113959
000000000000000000000000000000000001101000000000000000001011,0.09614106892895936,2436.7819274201192
000000000100000000000001101001011000000001000000010010110000,0.18286249643459984,6797.247965711637
000001000100000000000000000000000000000000000000000000001010,0.07818702745404138,2100.915889587106
000000000100000000000000101001011000000001000000010010110000,0.13367731109431435,6431.312527789917
000000000100000000000001101001011000010001000000010010100000,0.15722111109313408,6973.088958057084
000001010000000000100010000000000100001000000000000000000000,0.06625314476225698,2855.56775097628
000000000000010000000000000000000000000000000000000000000001,0.08302487812500002,639.9710435273994
000000000100000000000001101001011000010001000000000011010000,0.14065320938418654,6930.653696136139
000000000000000000000000000001000000000010000000000000000000,0.04924256771604685,1600.3933472795975
000010110000010010000000000000000000010000000000000000001010,0.11944351221534655,3632.0272352379297
000000000000000000000000000000000000000000000000000000000110,0.04900403336841175,619.9552037112885
000000000000010000000000000010000000000000000000000000000001,0.08499313177500001,1264.1511190453114
000000000000000000000000000101000010000000000000101000110000,0.09115845540838817,3207.0452384835125
100000000100000001000000000010101001101000000000000000001010,0.13747337171920648,6175.147390104974
000001010000000010001000000100000010000000000000000000001000,0.10260382867590312,4554.115473153579
000001000000100000000000000000000000010001000000110010100000,0.102530927087376,4705.895760667299
000000000000010000000000000000000000100000000000000000000001,0.08302487812500002,890.7705350361775
100000000100000000010000000010100010000000000000000000111101,0.11930526491561375,4039.819501887744
000000000000000000010000000001000000000000000000000000001010,0.08437619903931637,1999.2313584563865
000000000100000000000000101001011000100001000000010010110000,0.1310162230561942,6698.314854289602
000010000000000010100010000000000001000000000100010010100000,0.13249601895556873,4428.079266178454
000000000000000000000000100000000000100000000000000000000001,0.05757812812499996,880.5708964720372
000000100010000000010000000010100010000000000000010010100000,0.08862669083056872,3752.241576267355
000010110000010000000000001000000000000000000000000000000100,0.11232440949719136,2447.079670294724
000000000100000000000001101001011100010001000000000000000100,0.1242085911944193,5688.4906845396545
000100000000000000000001101001011000000001000000010010110000,0.1576467107432742,7214.689277217032
000000000100000000000001101001011000000000000000010000001010,0.14920810618627056,4914.644361937304
000000000000000000000000000000000000001000000000100000001011,0.06431181843079747,2240.37991421654
000000000000010000000000000000000000000000000000000000001110,0.0659569713458833,1329.7746739790464
000000010000000000000001001001011000000001000000010010101000,0.1372381826614386,6499.180532978402
100000000100000001000000000000000000000000000000000000001001,0.1246297322991281,2860.1546174481373
000001000000010000000000000010000000000000000000000000000001,0.1172499051324314,2273.455665727328
000000010000000000000000010001000000000000000000000000001010,0.07734327625456505,2324.2153670644707
000000000000000000000000000001000000000000000010001000000011,0.1040078479238491,2264.585369888132
000000001000000000010000000010100010000000000000000000111001,0.11115552388112526,3736.659988948287
100000000100000001000000000010101001101000000000000000101010,0.14125053245221508,6688.7338950712765
000100000000000000000001101011011000000001000000010010110011,0.15335798898761133,8779.958765981466
000100000000000000000001101011011000000101000000000000000100,0.11671355465654,7198.27101190734
000000000000010000000000000000000000000000100000000000000001,0.10328617571249997,1052.5872672619591
000000000000000000000000000000000001101001000010001000000011,0.09992556792346874,3879.655898946487
